measure,sex,age group,age units,disease,aliases,prevalence
Prevalence,Female,12-23 months,M,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Female,2-4 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Female,5-9 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Female,10-14 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Female,15-19 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Female,20-24 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Female,25-29 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Female,30-34 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.15%
Prevalence,Female,35-39 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.28%
Prevalence,Female,40-44 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.52%
Prevalence,Female,45-49 years,Y,Osteoarthritis hip,Hip osteoarthritis,1.00%
Prevalence,Female,50-54 years,Y,Osteoarthritis hip,Hip osteoarthritis,1.73%
Prevalence,Female,55-59 years,Y,Osteoarthritis hip,Hip osteoarthritis,2.71%
Prevalence,Female,60-64 years,Y,Osteoarthritis hip,Hip osteoarthritis,3.86%
Prevalence,Female,65-69 years,Y,Osteoarthritis hip,Hip osteoarthritis,4.88%
Prevalence,Female,70-74 years,Y,Osteoarthritis hip,Hip osteoarthritis,5.68%
Prevalence,Female,75-79 years,Y,Osteoarthritis hip,Hip osteoarthritis,6.12%
Prevalence,Female,80-84 years,Y,Osteoarthritis hip,Hip osteoarthritis,6.23%
Prevalence,Female,85-89 years,Y,Osteoarthritis hip,Hip osteoarthritis,6.27%
Prevalence,Female,90-94 years,Y,Osteoarthritis hip,Hip osteoarthritis,6.31%
Prevalence,Female,95+ years,Y,Osteoarthritis hip,Hip osteoarthritis,6.35%
Prevalence,Male,0-6 days,D,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Male,7-27 days,D,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Male,1-5 months,M,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Male,6-11 months,M,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Male,12-23 months,M,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Male,2-4 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Male,5-9 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Male,10-14 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Male,15-19 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Male,20-24 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Male,25-29 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.00%
Prevalence,Male,30-34 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.18%
Prevalence,Male,35-39 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.35%
Prevalence,Male,40-44 years,Y,Osteoarthritis hip,Hip osteoarthritis,0.65%
Prevalence,Male,45-49 years,Y,Osteoarthritis hip,Hip osteoarthritis,1.18%
Prevalence,Male,50-54 years,Y,Osteoarthritis hip,Hip osteoarthritis,1.92%
Prevalence,Male,55-59 years,Y,Osteoarthritis hip,Hip osteoarthritis,2.70%
Prevalence,Male,60-64 years,Y,Osteoarthritis hip,Hip osteoarthritis,3.47%
Prevalence,Male,65-69 years,Y,Osteoarthritis hip,Hip osteoarthritis,4.19%
Prevalence,Male,70-74 years,Y,Osteoarthritis hip,Hip osteoarthritis,4.81%
Prevalence,Male,75-79 years,Y,Osteoarthritis hip,Hip osteoarthritis,5.20%
Prevalence,Male,80-84 years,Y,Osteoarthritis hip,Hip osteoarthritis,5.36%
Prevalence,Male,85-89 years,Y,Osteoarthritis hip,Hip osteoarthritis,5.46%
Prevalence,Male,90-94 years,Y,Osteoarthritis hip,Hip osteoarthritis,5.54%
Prevalence,Male,95+ years,Y,Osteoarthritis hip,Hip osteoarthritis,5.62%
Prevalence,Female,0-6 days,D,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Female,7-27 days,D,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Female,1-5 months,M,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Female,6-11 months,M,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Female,12-23 months,M,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Female,2-4 years,Y,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Female,5-9 years,Y,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Female,10-14 years,Y,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Female,15-19 years,Y,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Female,20-24 years,Y,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Female,25-29 years,Y,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Female,30-34 years,Y,Osteoarthritis knee,Knee osteoarthritis,0.15%
Prevalence,Female,35-39 years,Y,Osteoarthritis knee,Knee osteoarthritis,1.39%
Prevalence,Female,40-44 years,Y,Osteoarthritis knee,Knee osteoarthritis,3.98%
Prevalence,Female,45-49 years,Y,Osteoarthritis knee,Knee osteoarthritis,7.79%
Prevalence,Female,50-54 years,Y,Osteoarthritis knee,Knee osteoarthritis,12.52%
Prevalence,Female,55-59 years,Y,Osteoarthritis knee,Knee osteoarthritis,17.82%
Prevalence,Female,60-64 years,Y,Osteoarthritis knee,Knee osteoarthritis,23.13%
Prevalence,Female,65-69 years,Y,Osteoarthritis knee,Knee osteoarthritis,27.48%
Prevalence,Female,70-74 years,Y,Osteoarthritis knee,Knee osteoarthritis,30.61%
Prevalence,Female,75-79 years,Y,Osteoarthritis knee,Knee osteoarthritis,31.41%
Prevalence,Female,80-84 years,Y,Osteoarthritis knee,Knee osteoarthritis,30.19%
Prevalence,Female,85-89 years,Y,Osteoarthritis knee,Knee osteoarthritis,27.74%
Prevalence,Female,90-94 years,Y,Osteoarthritis knee,Knee osteoarthritis,24.62%
Prevalence,Female,95+ years,Y,Osteoarthritis knee,Knee osteoarthritis,21.77%
Prevalence,Male,0-6 days,D,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Male,7-27 days,D,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Male,1-5 months,M,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Male,6-11 months,M,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Male,12-23 months,M,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Male,2-4 years,Y,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Male,5-9 years,Y,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Male,10-14 years,Y,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Male,15-19 years,Y,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Male,20-24 years,Y,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Male,25-29 years,Y,Osteoarthritis knee,Knee osteoarthritis,0.00%
Prevalence,Male,30-34 years,Y,Osteoarthritis knee,Knee osteoarthritis,0.12%
Prevalence,Male,35-39 years,Y,Osteoarthritis knee,Knee osteoarthritis,1.16%
Prevalence,Male,40-44 years,Y,Osteoarthritis knee,Knee osteoarthritis,3.24%
Prevalence,Male,45-49 years,Y,Osteoarthritis knee,Knee osteoarthritis,6.04%
Prevalence,Male,50-54 years,Y,Osteoarthritis knee,Knee osteoarthritis,9.36%
Prevalence,Male,55-59 years,Y,Osteoarthritis knee,Knee osteoarthritis,13.10%
Prevalence,Male,60-64 years,Y,Osteoarthritis knee,Knee osteoarthritis,16.92%
Prevalence,Male,65-69 years,Y,Osteoarthritis knee,Knee osteoarthritis,20.13%
Prevalence,Male,70-74 years,Y,Osteoarthritis knee,Knee osteoarthritis,22.55%
Prevalence,Male,75-79 years,Y,Osteoarthritis knee,Knee osteoarthritis,23.63%
Prevalence,Male,80-84 years,Y,Osteoarthritis knee,Knee osteoarthritis,23.50%
Prevalence,Male,85-89 years,Y,Osteoarthritis knee,Knee osteoarthritis,22.37%
Prevalence,Male,90-94 years,Y,Osteoarthritis knee,Knee osteoarthritis,20.62%
Prevalence,Male,95+ years,Y,Osteoarthritis knee,Knee osteoarthritis,18.95%
Prevalence,Female,0-6 days,D,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Female,7-27 days,D,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Female,1-5 months,M,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Female,6-11 months,M,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Female,12-23 months,M,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Female,2-4 years,Y,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Female,5-9 years,Y,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Female,10-14 years,Y,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Female,15-19 years,Y,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Female,20-24 years,Y,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Female,25-29 years,Y,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Female,30-34 years,Y,Osteoarthritis hand,Hand osteoarthritis,0.07%
Prevalence,Female,35-39 years,Y,Osteoarthritis hand,Hand osteoarthritis,0.55%
Prevalence,Female,40-44 years,Y,Osteoarthritis hand,Hand osteoarthritis,1.87%
Prevalence,Female,45-49 years,Y,Osteoarthritis hand,Hand osteoarthritis,4.30%
Prevalence,Female,50-54 years,Y,Osteoarthritis hand,Hand osteoarthritis,7.93%
Prevalence,Female,55-59 years,Y,Osteoarthritis hand,Hand osteoarthritis,12.10%
Prevalence,Female,60-64 years,Y,Osteoarthritis hand,Hand osteoarthritis,15.77%
Prevalence,Female,65-69 years,Y,Osteoarthritis hand,Hand osteoarthritis,18.51%
Prevalence,Female,70-74 years,Y,Osteoarthritis hand,Hand osteoarthritis,20.48%
Prevalence,Female,75-79 years,Y,Osteoarthritis hand,Hand osteoarthritis,22.08%
Prevalence,Female,80-84 years,Y,Osteoarthritis hand,Hand osteoarthritis,23.72%
Prevalence,Female,85-89 years,Y,Osteoarthritis hand,Hand osteoarthritis,25.46%
Prevalence,Female,90-94 years,Y,Osteoarthritis hand,Hand osteoarthritis,27.32%
Prevalence,Female,95+ years,Y,Osteoarthritis hand,Hand osteoarthritis,29.46%
Prevalence,Male,0-6 days,D,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Male,7-27 days,D,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Male,1-5 months,M,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Male,6-11 months,M,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Male,12-23 months,M,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Male,2-4 years,Y,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Male,5-9 years,Y,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Male,10-14 years,Y,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Male,15-19 years,Y,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Male,20-24 years,Y,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Male,25-29 years,Y,Osteoarthritis hand,Hand osteoarthritis,0.00%
Prevalence,Male,30-34 years,Y,Osteoarthritis hand,Hand osteoarthritis,0.05%
Prevalence,Male,35-39 years,Y,Osteoarthritis hand,Hand osteoarthritis,0.39%
Prevalence,Male,40-44 years,Y,Osteoarthritis hand,Hand osteoarthritis,1.23%
Prevalence,Male,45-49 years,Y,Osteoarthritis hand,Hand osteoarthritis,2.69%
Prevalence,Male,50-54 years,Y,Osteoarthritis hand,Hand osteoarthritis,4.97%
Prevalence,Male,55-59 years,Y,Osteoarthritis hand,Hand osteoarthritis,7.85%
Prevalence,Male,60-64 years,Y,Osteoarthritis hand,Hand osteoarthritis,10.62%
Prevalence,Male,65-69 years,Y,Osteoarthritis hand,Hand osteoarthritis,12.74%
Prevalence,Male,70-74 years,Y,Osteoarthritis hand,Hand osteoarthritis,14.22%
Prevalence,Male,75-79 years,Y,Osteoarthritis hand,Hand osteoarthritis,15.35%
Prevalence,Male,80-84 years,Y,Osteoarthritis hand,Hand osteoarthritis,16.44%
Prevalence,Male,85-89 years,Y,Osteoarthritis hand,Hand osteoarthritis,17.54%
Prevalence,Male,90-94 years,Y,Osteoarthritis hand,Hand osteoarthritis,18.63%
Prevalence,Male,95+ years,Y,Osteoarthritis hand,Hand osteoarthritis,19.83%
Prevalence,Female,0-6 days,D,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Female,7-27 days,D,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Female,1-5 months,M,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Female,6-11 months,M,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Female,12-23 months,M,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Female,2-4 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Female,5-9 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Female,10-14 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Female,15-19 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Female,20-24 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Female,25-29 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Female,30-34 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.08%
Prevalence,Female,35-39 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.42%
Prevalence,Female,40-44 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.72%
Prevalence,Female,45-49 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",1.05%
Prevalence,Female,50-54 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",1.55%
Prevalence,Female,55-59 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",2.16%
Prevalence,Female,60-64 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",2.84%
Prevalence,Female,65-69 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",3.51%
Prevalence,Female,70-74 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",4.16%
Prevalence,Female,75-79 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",4.80%
Prevalence,Female,80-84 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",5.42%
Prevalence,Female,85-89 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",6.04%
Prevalence,Female,90-94 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",6.66%
Prevalence,Female,95+ years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",7.25%
Prevalence,Male,0-6 days,D,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Male,7-27 days,D,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Male,1-5 months,M,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Male,6-11 months,M,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Male,12-23 months,M,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Male,2-4 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Male,5-9 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Male,10-14 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Male,15-19 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Male,20-24 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Male,25-29 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.00%
Prevalence,Male,30-34 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.12%
Prevalence,Male,35-39 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.61%
Prevalence,Male,40-44 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",0.91%
Prevalence,Male,45-49 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",1.13%
Prevalence,Male,50-54 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",1.49%
Prevalence,Male,55-59 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",2.02%
Prevalence,Male,60-64 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",2.65%
Prevalence,Male,65-69 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",3.32%
Prevalence,Male,70-74 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",3.97%
Prevalence,Male,75-79 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",4.60%
Prevalence,Male,80-84 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",5.23%
Prevalence,Male,85-89 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",5.85%
Prevalence,Male,90-94 years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",6.46%
Prevalence,Male,95+ years,Y,Osteoarthritis other,"Osteoarthritis, degenerative joint disease",7.05%
Prevalence,Female,0-6 days,D,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.02%
Prevalence,Female,7-27 days,D,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.02%
Prevalence,Female,1-5 months,M,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.02%
Prevalence,Female,6-11 months,M,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.03%
Prevalence,Female,12-23 months,M,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.04%
Prevalence,Female,2-4 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.04%
Prevalence,Female,5-9 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.05%
Prevalence,Female,10-14 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.06%
Prevalence,Female,15-19 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.05%
Prevalence,Female,20-24 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.06%
Prevalence,Female,25-29 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.07%
Prevalence,Female,30-34 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.21%
Prevalence,Female,35-39 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.45%
Prevalence,Female,40-44 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.46%
Prevalence,Female,45-49 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.46%
Prevalence,Female,50-54 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.45%
Prevalence,Female,55-59 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.44%
Prevalence,Female,60-64 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.43%
Prevalence,Female,65-69 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.42%
Prevalence,Female,70-74 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.41%
Prevalence,Female,75-79 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.39%
Prevalence,Female,80-84 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.38%
Prevalence,Female,85-89 years,Y,Total burden related to hepatitis B,"Hepatitis B burden, HBV burden",0.36%
