measure,sex,age id,age group,disease id,disease,percent
Prevalence,Female,6,2-4 years,970,Other non-rheumatic valve diseases,0
Prevalence,Female,7,5-9 years,970,Other non-rheumatic valve diseases,0
Prevalence,Female,8,10-14 years,970,Other non-rheumatic valve diseases,0
Prevalence,Female,9,15-19 years,970,Other non-rheumatic valve diseases,3.57E-06
Prevalence,Female,10,20-24 years,970,Other non-rheumatic valve diseases,5.61E-06
Prevalence,Female,11,25-29 years,970,Other non-rheumatic valve diseases,3.98E-06
Prevalence,Female,12,30-34 years,970,Other non-rheumatic valve diseases,2.76E-06
Prevalence,Female,13,35-39 years,970,Other non-rheumatic valve diseases,1.45E-06
Prevalence,Female,14,40-44 years,970,Other non-rheumatic valve diseases,8.75E-07
Prevalence,Female,15,45-49 years,970,Other non-rheumatic valve diseases,5.10E-07
Prevalence,Female,16,50-54 years,970,Other non-rheumatic valve diseases,5.25E-07
Prevalence,Female,17,55-59 years,970,Other non-rheumatic valve diseases,6.93E-07
Prevalence,Female,18,60-64 years,970,Other non-rheumatic valve diseases,1.49E-06
Prevalence,Female,19,65-69 years,970,Other non-rheumatic valve diseases,2.01E-06
Prevalence,Female,20,70-74 years,970,Other non-rheumatic valve diseases,3.54E-06
Prevalence,Female,21,75-79 years,970,Other non-rheumatic valve diseases,4.90E-06
Prevalence,Female,30,80-84 years,970,Other non-rheumatic valve diseases,7.56E-06
Prevalence,Female,31,85-89 years,970,Other non-rheumatic valve diseases,8.84E-06
Prevalence,Female,32,90-94 years,970,Other non-rheumatic valve diseases,2.17E-05
Prevalence,Female,235,95+ years,970,Other non-rheumatic valve diseases,2.04E-05
Prevalence,Male,1,0-6 days,970,Other non-rheumatic valve diseases,0
Prevalence,Male,2,7-27 days,970,Other non-rheumatic valve diseases,0
Prevalence,Male,3,1-5 months,970,Other non-rheumatic valve diseases,0
Prevalence,Male,4,6-11 months,970,Other non-rheumatic valve diseases,0
Prevalence,Male,5,12-23 months,970,Other non-rheumatic valve diseases,0
Prevalence,Male,6,2-4 years,970,Other non-rheumatic valve diseases,0
Prevalence,Male,7,5-9 years,970,Other non-rheumatic valve diseases,0
Prevalence,Male,8,10-14 years,970,Other non-rheumatic valve diseases,0
Prevalence,Male,9,15-19 years,970,Other non-rheumatic valve diseases,3.58E-06
Prevalence,Male,10,20-24 years,970,Other non-rheumatic valve diseases,3.52E-06
Prevalence,Male,11,25-29 years,970,Other non-rheumatic valve diseases,2.44E-06
Prevalence,Male,12,30-34 years,970,Other non-rheumatic valve diseases,7.07E-07
Prevalence,Male,13,35-39 years,970,Other non-rheumatic valve diseases,5.97E-07
Prevalence,Male,14,40-44 years,970,Other non-rheumatic valve diseases,4.02E-07
Prevalence,Male,15,45-49 years,970,Other non-rheumatic valve diseases,3.15E-07
Prevalence,Male,16,50-54 years,970,Other non-rheumatic valve diseases,3.43E-07
Prevalence,Male,17,55-59 years,970,Other non-rheumatic valve diseases,4.34E-07
Prevalence,Male,18,60-64 years,970,Other non-rheumatic valve diseases,6.32E-07
Prevalence,Male,19,65-69 years,970,Other non-rheumatic valve diseases,1.35E-06
Prevalence,Male,20,70-74 years,970,Other non-rheumatic valve diseases,2.57E-06
Prevalence,Male,21,75-79 years,970,Other non-rheumatic valve diseases,2.93E-06
Prevalence,Male,30,80-84 years,970,Other non-rheumatic valve diseases,4.21E-06
Prevalence,Male,31,85-89 years,970,Other non-rheumatic valve diseases,5.05E-06
Prevalence,Male,32,90-94 years,970,Other non-rheumatic valve diseases,1.42E-05
Prevalence,Male,235,95+ years,970,Other non-rheumatic valve diseases,3.21E-06
Prevalence,Female,1,0-6 days,971,Nonalcoholic fatty liver disease including cirrhosis,0
Prevalence,Female,2,7-27 days,971,Nonalcoholic fatty liver disease including cirrhosis,0
Prevalence,Female,3,1-5 months,971,Nonalcoholic fatty liver disease including cirrhosis,0
Prevalence,Female,4,6-11 months,971,Nonalcoholic fatty liver disease including cirrhosis,0
Prevalence,Female,5,12-23 months,971,Nonalcoholic fatty liver disease including cirrhosis,0
Prevalence,Female,6,2-4 years,971,Nonalcoholic fatty liver disease including cirrhosis,0
Prevalence,Female,7,5-9 years,971,Nonalcoholic fatty liver disease including cirrhosis,0
Prevalence,Female,8,10-14 years,971,Nonalcoholic fatty liver disease including cirrhosis,0
Prevalence,Female,9,15-19 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.044389513
Prevalence,Female,10,20-24 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.065150629
Prevalence,Female,11,25-29 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.088594908
Prevalence,Female,12,30-34 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.09657427
Prevalence,Female,13,35-39 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.099248571
Prevalence,Female,14,40-44 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.106933766
Prevalence,Female,15,45-49 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.124534423
Prevalence,Female,16,50-54 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.136957734
Prevalence,Female,17,55-59 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.151679269
Prevalence,Female,18,60-64 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.177481579
Prevalence,Female,19,65-69 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.208026304
Prevalence,Female,20,70-74 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.240599314
Prevalence,Female,21,75-79 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.277736567
Prevalence,Female,30,80-84 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.293237986
Prevalence,Female,31,85-89 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.262925397
Prevalence,Female,32,90-94 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.232700646
Prevalence,Female,235,95+ years,971,Nonalcoholic fatty liver disease including cirrhosis,0.220615312
Prevalence,Male,1,0-6 days,971,Nonalcoholic fatty liver disease including cirrhosis,0
Prevalence,Male,2,7-27 days,971,Nonalcoholic fatty liver disease including cirrhosis,0
Prevalence,Male,3,1-5 months,971,Nonalcoholic fatty liver disease including cirrhosis,0
Prevalence,Male,4,6-11 months,971,Nonalcoholic fatty liver disease including cirrhosis,0
Prevalence,Male,5,12-23 months,971,Nonalcoholic fatty liver disease including cirrhosis,0
Prevalence,Male,6,2-4 years,971,Nonalcoholic fatty liver disease including cirrhosis,0
Prevalence,Male,7,5-9 years,971,Nonalcoholic fatty liver disease including cirrhosis,0
Prevalence,Male,8,10-14 years,971,Nonalcoholic fatty liver disease including cirrhosis,0
Prevalence,Male,9,15-19 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.062762584
Prevalence,Male,10,20-24 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.098298482
Prevalence,Male,11,25-29 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.131399341
Prevalence,Male,12,30-34 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.150316285
Prevalence,Male,13,35-39 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.165678927
Prevalence,Male,14,40-44 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.187795335
Prevalence,Male,15,45-49 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.206893297
Prevalence,Male,16,50-54 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.212241394
Prevalence,Male,17,55-59 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.223395982
Prevalence,Male,18,60-64 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.241987343
Prevalence,Male,19,65-69 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.271080597
Prevalence,Male,20,70-74 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.297721193
Prevalence,Male,21,75-79 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.326897703
Prevalence,Male,30,80-84 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.326472197
Prevalence,Male,31,85-89 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.284166074
Prevalence,Male,32,90-94 years,971,Nonalcoholic fatty liver disease including cirrhosis,0.255869756
Prevalence,Male,235,95+ years,971,Nonalcoholic fatty liver disease including cirrhosis,0.252304094
Prevalence,Female,1,0-6 days,975,Diabetes mellitus type 1,3.94E-08
Prevalence,Female,2,7-27 days,975,Diabetes mellitus type 1,7.89E-07
Prevalence,Female,3,1-5 months,975,Diabetes mellitus type 1,2.35E-05
Prevalence,Female,4,6-11 months,975,Diabetes mellitus type 1,0.000114972
Prevalence,Female,5,12-23 months,975,Diabetes mellitus type 1,0.000358975
Prevalence,Female,6,2-4 years,975,Diabetes mellitus type 1,0.000854352
Prevalence,Female,7,5-9 years,975,Diabetes mellitus type 1,0.002113508
Prevalence,Female,8,10-14 years,975,Diabetes mellitus type 1,0.003520521
Prevalence,Female,9,15-19 years,975,Diabetes mellitus type 1,0.003968861
Prevalence,Female,10,20-24 years,975,Diabetes mellitus type 1,0.004439796
Prevalence,Female,11,25-29 years,975,Diabetes mellitus type 1,0.005115609
Prevalence,Female,12,30-34 years,975,Diabetes mellitus type 1,0.005798568
Prevalence,Female,13,35-39 years,975,Diabetes mellitus type 1,0.006364375
Prevalence,Female,14,40-44 years,975,Diabetes mellitus type 1,0.006831864
Prevalence,Female,15,45-49 years,975,Diabetes mellitus type 1,0.007220273
Prevalence,Female,16,50-54 years,975,Diabetes mellitus type 1,0.007572052
Prevalence,Female,17,55-59 years,975,Diabetes mellitus type 1,0.007909973
Prevalence,Female,18,60-64 years,975,Diabetes mellitus type 1,0.008230248
Prevalence,Female,19,65-69 years,975,Diabetes mellitus type 1,0.008496312
Prevalence,Female,20,70-74 years,975,Diabetes mellitus type 1,0.008721034
Prevalence,Female,21,75-79 years,975,Diabetes mellitus type 1,0.008948111
Prevalence,Female,30,80-84 years,975,Diabetes mellitus type 1,0.009213327
Prevalence,Female,31,85-89 years,975,Diabetes mellitus type 1,0.00957885
Prevalence,Female,32,90-94 years,975,Diabetes mellitus type 1,0.010038202
Prevalence,Female,235,95+ years,975,Diabetes mellitus type 1,0.010497752
Prevalence,Male,1,0-6 days,975,Diabetes mellitus type 1,6.08E-08
Prevalence,Male,2,7-27 days,975,Diabetes mellitus type 1,1.06E-06
Prevalence,Male,3,1-5 months,975,Diabetes mellitus type 1,3.26E-05
Prevalence,Male,4,6-11 months,975,Diabetes mellitus type 1,0.000158113
Prevalence,Male,5,12-23 months,975,Diabetes mellitus type 1,0.000469541
Prevalence,Male,6,2-4 years,975,Diabetes mellitus type 1,0.000953866
Prevalence,Male,7,5-9 years,975,Diabetes mellitus type 1,0.002173036
Prevalence,Male,8,10-14 years,975,Diabetes mellitus type 1,0.003965482
Prevalence,Male,9,15-19 years,975,Diabetes mellitus type 1,0.004601318
Prevalence,Male,10,20-24 years,975,Diabetes mellitus type 1,0.005260033
Prevalence,Male,11,25-29 years,975,Diabetes mellitus type 1,0.006076835
Prevalence,Male,12,30-34 years,975,Diabetes mellitus type 1,0.006862657
Prevalence,Male,13,35-39 years,975,Diabetes mellitus type 1,0.007530739
Prevalence,Male,14,40-44 years,975,Diabetes mellitus type 1,0.008088374
Prevalence,Male,15,45-49 years,975,Diabetes mellitus type 1,0.008556379
Prevalence,Male,16,50-54 years,975,Diabetes mellitus type 1,0.008966094
Prevalence,Male,17,55-59 years,975,Diabetes mellitus type 1,0.009323881
Prevalence,Male,18,60-64 years,975,Diabetes mellitus type 1,0.009633837
Prevalence,Male,19,65-69 years,975,Diabetes mellitus type 1,0.009886943
Prevalence,Male,20,70-74 years,975,Diabetes mellitus type 1,0.010100993
Prevalence,Male,21,75-79 years,975,Diabetes mellitus type 1,0.010327158
Prevalence,Male,30,80-84 years,975,Diabetes mellitus type 1,0.01059634
Prevalence,Male,31,85-89 years,975,Diabetes mellitus type 1,0.010981879
Prevalence,Male,32,90-94 years,975,Diabetes mellitus type 1,0.011476625
Prevalence,Male,235,95+ years,975,Diabetes mellitus type 1,0.011962969
Prevalence,Female,1,0-6 days,976,Diabetes mellitus type 2,0
Prevalence,Female,2,7-27 days,976,Diabetes mellitus type 2,0
Prevalence,Female,3,1-5 months,976,Diabetes mellitus type 2,0
Prevalence,Female,4,6-11 months,976,Diabetes mellitus type 2,0
Prevalence,Female,5,12-23 months,976,Diabetes mellitus type 2,0
Prevalence,Female,6,2-4 years,976,Diabetes mellitus type 2,0
Prevalence,Female,7,5-9 years,976,Diabetes mellitus type 2,0
Prevalence,Female,8,10-14 years,976,Diabetes mellitus type 2,0
Prevalence,Female,9,15-19 years,976,Diabetes mellitus type 2,0.00723942
Prevalence,Female,10,20-24 years,976,Diabetes mellitus type 2,0.011784316
Prevalence,Female,11,25-29 years,976,Diabetes mellitus type 2,0.017634813
Prevalence,Female,12,30-34 years,976,Diabetes mellitus type 2,0.028905495
Prevalence,Female,13,35-39 years,976,Diabetes mellitus type 2,0.046303016
Prevalence,Female,14,40-44 years,976,Diabetes mellitus type 2,0.070319363
Prevalence,Female,15,45-49 years,976,Diabetes mellitus type 2,0.103968474
Prevalence,Female,16,50-54 years,976,Diabetes mellitus type 2,0.147908783
Prevalence,Female,17,55-59 years,976,Diabetes mellitus type 2,0.207401862
Prevalence,Female,18,60-64 years,976,Diabetes mellitus type 2,0.273774654
Prevalence,Female,19,65-69 years,976,Diabetes mellitus type 2,0.323846011
Prevalence,Female,20,70-74 years,976,Diabetes mellitus type 2,0.354325571
Prevalence,Female,21,75-79 years,976,Diabetes mellitus type 2,0.360646499
Prevalence,Female,30,80-84 years,976,Diabetes mellitus type 2,0.346830944
Prevalence,Female,31,85-89 years,976,Diabetes mellitus type 2,0.326083365
Prevalence,Female,32,90-94 years,976,Diabetes mellitus type 2,0.301858597
Prevalence,Female,235,95+ years,976,Diabetes mellitus type 2,0.273278815
Prevalence,Male,1,0-6 days,976,Diabetes mellitus type 2,0
Prevalence,Male,2,7-27 days,976,Diabetes mellitus type 2,0
Prevalence,Male,3,1-5 months,976,Diabetes mellitus type 2,0
Prevalence,Male,4,6-11 months,976,Diabetes mellitus type 2,0
Prevalence,Male,5,12-23 months,976,Diabetes mellitus type 2,0
Prevalence,Male,6,2-4 years,976,Diabetes mellitus type 2,0
Prevalence,Male,7,5-9 years,976,Diabetes mellitus type 2,0
Prevalence,Male,8,10-14 years,976,Diabetes mellitus type 2,0
Prevalence,Male,9,15-19 years,976,Diabetes mellitus type 2,0.006973002
Prevalence,Male,10,20-24 years,976,Diabetes mellitus type 2,0.010507611
Prevalence,Male,11,25-29 years,976,Diabetes mellitus type 2,0.015299021
Prevalence,Male,12,30-34 years,976,Diabetes mellitus type 2,0.027841281
Prevalence,Male,13,35-39 years,976,Diabetes mellitus type 2,0.053350254
Prevalence,Male,14,40-44 years,976,Diabetes mellitus type 2,0.091162934
Prevalence,Male,15,45-49 years,976,Diabetes mellitus type 2,0.138807498
Prevalence,Male,16,50-54 years,976,Diabetes mellitus type 2,0.196457317
Prevalence,Male,17,55-59 years,976,Diabetes mellitus type 2,0.273316815
Prevalence,Male,18,60-64 years,976,Diabetes mellitus type 2,0.358055162
Prevalence,Male,19,65-69 years,976,Diabetes mellitus type 2,0.423301009
Prevalence,Male,20,70-74 years,976,Diabetes mellitus type 2,0.465035471
Prevalence,Male,21,75-79 years,976,Diabetes mellitus type 2,0.47422427
Prevalence,Male,30,80-84 years,976,Diabetes mellitus type 2,0.455961957
Prevalence,Male,31,85-89 years,976,Diabetes mellitus type 2,0.429621203
Prevalence,Male,32,90-94 years,976,Diabetes mellitus type 2,0.400357587
Prevalence,Male,235,95+ years,976,Diabetes mellitus type 2,0.368628572
Prevalence,Female,1,0-6 days,977,Atopic dermatitis,0
Prevalence,Female,2,7-27 days,977,Atopic dermatitis,0
Prevalence,Female,3,1-5 months,977,Atopic dermatitis,0
Prevalence,Female,4,6-11 months,977,Atopic dermatitis,0
Prevalence,Female,5,12-23 months,977,Atopic dermatitis,0.135246075
Prevalence,Female,6,2-4 years,977,Atopic dermatitis,0.121458205
Prevalence,Female,7,5-9 years,977,Atopic dermatitis,0.084606727
Prevalence,Female,8,10-14 years,977,Atopic dermatitis,0.044752754
Prevalence,Female,9,15-19 years,977,Atopic dermatitis,0.031868865
Prevalence,Female,10,20-24 years,977,Atopic dermatitis,0.029614016
Prevalence,Female,11,25-29 years,977,Atopic dermatitis,0.029808842
